PrimarySchoolVAVOADamperSat|Sun|WntrDsnDay,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
PrimarySchoolVAVOADamperDefault,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  0,  0,  0,  0,  0,  0,  0,  0,
ScheduleDay70,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
PrimarySchoolVAVOADamperSummerDesignDay,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  0,  0,  0,  0,  0,  0,  0,  0,
PrimarySchoolVAVOADamperWinterDesignDay,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,
ScheduleDay62,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,  15.9999995761448,
PrimarySchoolHtgSetpDefault,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  21.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,  16.000001695421,
ScheduleDay63,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  15.9999953375923,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  20.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,  15.9999974568685,
PrimarySchoolHtgSetpSummerDesignDay,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,  16,
PrimarySchoolHtgSetpWinterDesignDay,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,  21,
